"";"Q1";"Q3";"Q3_graph";"Q5";"Q5_graph";"Q8_graph";"Q8";"Q10";"Q12";"Q14";"Q16";"Q18";"Q20";"court";"imam";"elders";"killed";"wounded";"damaged";"displaced";"edu";"income";"female";"age";"unemployed";"urban_com";"com_exposure";"russ_pop";"lmaltitude";"ldistance_Grozny";"lcom_size";"rayon";"location"
"1069";2;5;4;5;4;4;4;2;1;1;3;3;2;0;0;0;NA;NA;NA;1;6;2;0;26;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"1070";4;4;4;1;1;2;2;1;4;4;4;4;1;0;0;0;NA;NA;NA;0;6;5;1;47;0;0;1;0;4,89034912822175;3,55534806148941;9,89222436025742;"kurchaloi";"Tsotsi-Yurt"
"1071";4;1;1;4;4;1;1;4;4;4;1;3;1;0;0;0;NA;NA;NA;0;NA;3;0;21;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1072";3;1;1;1;1;1;1;3;1;1;1;1;1;0;0;0;NA;NA;NA;0;NA;2;0;37;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1073";2;1;1;2;2;3;3;3;2;1;1;3;1;0;0;0;NA;NA;NA;0;NA;NA;1;44;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1074";1;1;1;1;1;1;1;1;1;1;1;1;2;0;0;0;NA;NA;NA;0;NA;NA;0;20;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1075";4;1;1;4;4;2;2;2;1;1;1;4;2;0;0;0;NA;NA;NA;0;NA;2;0;21;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1076";1;1;1;1;1;1;1;3;1;1;1;1;2;0;0;0;NA;NA;NA;0;NA;4;1;25;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1077";2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;NA;NA;NA;0;NA;4;0;24;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1078";2;2;2;2;2;2;2;2;1;1;1;2;2;0;0;0;NA;NA;NA;0;NA;3;1;19;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1079";2;2;2;2;2;2;2;1;2;1;2;2;2;0;0;0;NA;NA;NA;0;NA;4;1;37;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1080";2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;NA;3;0;24;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1081";2;2;2;1;1;2;2;3;2;1;3;2;2;0;0;0;NA;NA;NA;0;NA;3;1;37;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1082";2;2;2;1;1;1;1;2;3;1;1;2;1;0;0;0;NA;NA;NA;0;NA;4;1;42;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1083";3;3;3;2;2;3;3;3;1;1;1;2;3;0;0;1;NA;NA;NA;0;NA;4;0;25;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1084";1;3;3;1;1;2;2;2;2;1;2;2;2;0;0;0;NA;NA;NA;0;NA;NA;1;32;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1085";3;3;3;3;3;3;3;2;1;1;1;3;3;0;1;0;NA;NA;NA;0;NA;4;0;33;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1086";2;4;4;1;1;1;1;4;1;3;1;4;1;0;0;0;NA;NA;NA;0;NA;4;0;27;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"1087";3;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;NA;NA;NA;1;6;4;1;31;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt"
"1088";3;2;2;3;3;2;2;2;1;1;1;1;2;0;0;0;NA;NA;NA;0;6;4;0;28;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt"
"1089";1;1;1;2;2;2;2;1;2;1;1;2;2;0;0;0;NA;NA;NA;0;6;3;0;24;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi"
"1090";2;2;2;2;2;2;2;2;1;1;3;1;2;0;0;0;NA;NA;NA;0;6;4;1;24;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi"
"1091";3;3;3;3;3;1;1;2;3;1;2;3;2;0;0;0;NA;NA;NA;0;6;3;0;31;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi"
"1092";2;4;4;3;3;2;2;3;1;3;3;2;2;0;0;0;NA;NA;NA;0;3;3;1;40;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi"
"1093";1;2;2;1;1;1;1;2;3;1;3;3;3;0;1;0;NA;NA;NA;0;NA;3;0;25;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"1094";3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;NA;NA;NA;0;NA;3;0;30;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"1095";1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;NA;NA;NA;0;3;3;1;18;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1096";1;1;1;1;1;4;5;1;1;1;1;1;3;0;0;0;NA;NA;NA;NA;6;3;0;29;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1097";1;1;1;2;2;3;3;2;2;1;1;1;1;0;0;0;NA;NA;NA;0;6;4;0;26;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1098";2;1;1;1;1;4;5;2;2;1;1;2;1;0;0;0;NA;NA;NA;0;3;5;1;37;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1099";2;1;1;2;2;1;1;2;1;1;1;1;1;0;0;0;NA;NA;NA;0;5;4;0;21;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1100";1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;NA;NA;NA;0;3;3;0;53;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1101";2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;6;3;1;27;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1102";1;2;2;2;2;2;2;1;1;1;1;1;2;0;0;0;NA;NA;NA;0;6;5;1;27;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1103";2;2;2;1;1;3;3;2;1;1;1;2;1;0;0;1;NA;NA;NA;NA;4;4;0;65;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1104";1;2;2;2;2;2;2;1;2;1;1;2;1;0;0;0;NA;NA;NA;0;6;5;0;24;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1105";2;2;2;2;2;2;2;2;2;1;1;2;2;0;0;0;NA;NA;NA;0;6;3;1;31;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1106";2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;6;3;1;26;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1107";2;2;2;2;2;2;2;2;3;1;1;2;1;0;0;0;NA;NA;NA;1;3;5;1;26;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1108";2;2;2;3;3;3;3;3;3;1;1;1;3;0;0;1;NA;NA;NA;0;3;5;0;59;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1109";3;3;3;3;3;3;3;3;3;1;1;3;3;0;0;0;NA;NA;NA;0;6;1;1;44;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1110";1;3;3;1;1;1;1;2;1;1;1;1;1;0;0;0;NA;NA;NA;0;6;2;0;33;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1111";2;3;3;3;3;3;3;3;3;1;1;2;2;0;0;0;NA;NA;NA;0;3;3;0;25;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1112";2;3;3;3;3;3;3;3;3;3;1;3;3;0;0;1;NA;NA;NA;1;6;3;0;44;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1113";1;4;4;3;3;2;2;2;2;1;1;2;1;0;0;0;NA;NA;NA;0;6;2;1;21;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1114";2;4;4;4;4;4;4;2;3;1;1;1;3;0;0;0;NA;NA;NA;0;3;4;0;31;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1115";2;4;4;2;2;2;2;4;3;1;1;2;1;1;1;1;NA;NA;NA;1;4;2;0;26;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1116";2;5;4;3;3;1;1;1;3;1;1;1;1;0;0;0;NA;NA;NA;0;6;5;1;23;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1117";3;5;4;5;4;3;3;2;3;1;1;1;3;0;0;0;NA;NA;NA;0;3;4;0;24;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1118";3;5;4;2;2;2;2;2;2;1;1;1;2;0;0;0;NA;NA;NA;0;3;4;1;59;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1119";1;1;1;2;2;3;3;2;1;1;1;1;1;0;1;1;NA;NA;NA;0;4;4;0;35;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1120";2;1;1;3;3;4;4;2;1;1;1;1;2;0;0;0;NA;NA;NA;0;3;3;1;51;1;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1121";2;1;1;1;1;1;1;1;1;1;1;2;2;0;0;0;NA;NA;NA;0;3;3;0;26;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1122";1;1;1;4;4;1;1;4;1;4;1;2;2;0;0;0;NA;NA;NA;0;6;4;1;42;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1123";2;2;2;5;4;2;2;2;3;2;1;1;2;0;0;0;NA;NA;NA;0;3;2;1;35;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1124";3;2;2;3;3;3;3;3;3;1;1;1;3;0;0;0;NA;NA;NA;0;3;3;1;46;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1125";2;5;4;3;3;4;5;2;2;1;1;1;1;0;0;0;NA;NA;NA;1;5;3;1;21;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1126";1;1;1;2;2;2;2;1;3;1;1;2;1;0;0;0;NA;NA;NA;1;3;3;1;41;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1127";2;2;2;2;2;2;2;2;1;1;1;1;2;0;0;1;NA;NA;NA;0;3;2;0;27;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1128";2;2;2;1;1;2;2;2;2;2;1;2;2;0;0;0;NA;NA;NA;0;4;5;0;30;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1129";2;2;2;5;4;4;5;2;2;2;1;1;2;0;0;0;NA;NA;NA;0;6;3;1;28;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1130";2;2;2;2;2;2;2;2;2;1;1;1;2;0;0;0;NA;NA;NA;1;6;4;0;27;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1131";2;2;2;2;2;2;2;1;2;1;1;2;2;1;0;1;NA;NA;NA;1;6;2;0;43;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1132";1;2;2;3;3;2;2;3;3;3;1;4;1;1;0;0;NA;NA;NA;1;1;5;1;29;1;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1133";1;3;3;2;2;2;2;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;6;3;0;26;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1134";3;5;4;4;4;3;3;3;3;1;1;3;3;0;0;1;NA;NA;NA;0;1;4;1;18;1;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1135";2;5;4;1;1;4;5;2;2;1;2;2;2;0;0;0;NA;NA;NA;0;6;4;1;26;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1136";2;1;1;3;3;1;1;4;1;1;2;1;1;0;0;0;NA;NA;NA;0;6;3;1;24;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1137";2;1;1;2;2;2;2;2;1;1;1;2;1;0;0;0;NA;NA;NA;0;6;3;1;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1138";1;2;2;2;2;1;1;2;2;2;2;1;2;0;0;0;NA;NA;NA;0;6;2;1;42;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1139";1;2;2;3;3;2;2;2;1;1;1;1;2;0;0;0;NA;NA;NA;0;6;3;0;33;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1140";2;2;2;2;2;2;2;2;2;2;2;1;2;0;0;0;NA;NA;NA;1;4;3;1;50;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1141";3;2;2;2;2;1;1;2;1;1;2;3;1;1;0;0;NA;NA;NA;1;6;4;1;38;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1142";2;2;2;3;3;1;1;2;2;1;3;2;2;1;0;0;NA;NA;NA;0;3;3;1;56;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1143";2;2;2;3;3;2;2;1;1;1;2;2;4;0;0;0;NA;NA;NA;0;6;3;1;28;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1144";1;2;2;3;3;1;1;3;1;1;2;2;2;0;0;0;NA;NA;NA;1;6;4;1;45;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1145";2;2;2;2;2;2;2;2;2;1;2;2;2;0;0;0;NA;NA;NA;1;6;5;1;31;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1146";1;2;2;2;2;1;1;1;2;1;2;1;2;0;0;0;NA;NA;NA;0;3;4;1;39;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1147";3;2;2;2;2;2;2;2;2;1;1;2;2;0;0;1;NA;NA;NA;0;6;4;1;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1148";2;2;2;2;2;2;2;2;1;2;2;1;2;0;0;0;NA;NA;NA;0;6;3;0;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1149";2;2;2;3;3;1;1;3;2;1;1;1;1;0;0;0;NA;NA;NA;1;6;3;1;30;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1150";2;2;2;2;2;1;1;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;6;2;0;42;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1151";2;2;2;1;1;2;2;2;2;1;2;2;1;0;0;0;NA;NA;NA;0;6;2;0;28;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1152";2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;6;3;0;54;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1153";2;2;2;2;2;1;1;2;1;1;1;2;2;0;0;0;NA;NA;NA;1;6;3;1;28;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1154";2;2;2;2;2;2;2;2;2;1;2;2;2;0;0;0;NA;NA;NA;1;6;3;1;34;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1155";2;2;2;2;2;2;2;2;2;2;2;3;2;0;0;0;NA;NA;NA;0;6;5;1;34;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1156";2;3;3;1;1;2;2;2;1;1;1;3;1;1;0;0;NA;NA;NA;0;5;5;1;33;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1157";2;3;3;2;2;2;2;2;3;1;1;1;3;0;0;0;NA;NA;NA;0;3;3;1;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1158";2;4;4;2;2;1;1;2;2;2;2;2;2;0;0;0;NA;NA;NA;0;3;4;1;44;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1159";2;4;4;3;3;1;1;2;1;1;2;2;4;0;0;0;NA;NA;NA;0;3;4;0;49;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1160";2;4;4;3;3;3;3;2;3;1;2;4;1;0;0;0;NA;NA;NA;1;3;3;1;47;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1161";3;4;4;2;2;2;2;2;2;1;1;2;3;1;1;1;NA;NA;NA;0;6;4;0;45;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1162";2;4;4;3;3;1;1;3;2;1;2;2;2;0;1;1;NA;NA;NA;0;6;4;1;34;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1163";1;4;4;3;3;2;2;2;2;3;2;3;2;0;1;0;NA;NA;NA;0;6;2;0;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1164";1;5;4;3;3;2;2;4;3;1;3;1;2;1;1;0;NA;NA;NA;0;6;4;1;40;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1165";3;5;4;3;3;3;3;4;3;3;3;3;4;0;0;0;NA;NA;NA;0;6;NA;0;42;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1166";2;2;2;2;2;1;1;2;1;1;2;2;2;0;0;0;NA;NA;NA;0;5;NA;1;32;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1167";1;1;1;2;2;2;2;2;2;1;1;2;3;1;0;0;NA;NA;NA;0;6;3;1;32;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1168";1;1;1;2;2;2;2;4;4;1;1;2;1;1;0;0;NA;NA;NA;0;6;3;1;49;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1169";2;1;1;5;4;2;2;2;1;3;1;2;4;0;0;0;NA;NA;NA;1;3;4;0;38;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1170";1;3;3;1;1;3;3;2;2;1;1;2;1;1;1;0;NA;NA;NA;0;3;3;1;19;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1171";2;2;2;2;2;2;2;2;2;1;2;3;2;1;0;0;NA;NA;NA;0;6;2;0;45;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"1172";2;4;4;1;1;1;1;1;1;1;1;2;4;0;1;0;NA;NA;NA;0;6;2;1;28;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"1173";3;4;4;3;3;4;4;3;4;2;4;3;3;0;0;0;NA;NA;NA;0;3;2;0;30;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"1174";3;5;4;2;2;4;4;4;2;1;2;2;2;0;0;0;NA;NA;NA;0;3;2;1;37;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"1175";2;2;2;3;3;2;2;4;2;3;1;1;1;0;0;0;NA;NA;NA;0;3;NA;0;30;0;0;0;0;5,4249500174814;3,46573590279973;9,51995515442751;"urus-martan";"gekhi"
"1176";4;4;4;5;4;4;5;2;4;1;4;1;1;1;0;1;NA;NA;NA;0;3;NA;1;23;0;0;0;0;5,4249500174814;3,46573590279973;9,51995515442751;"urus-martan";"gekhi"
"1177";3;3;3;4;4;1;1;2;2;1;2;1;1;0;1;1;NA;NA;NA;1;6;4;0;50;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya"
"1178";3;4;4;3;3;4;4;3;2;1;3;1;3;1;1;1;NA;NA;NA;1;6;5;0;25;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya"
"1179";3;4;4;4;4;1;1;2;2;1;3;1;1;1;0;1;NA;NA;NA;0;6;4;0;45;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya"
"1180";3;3;3;3;3;2;2;2;3;2;4;1;3;0;1;1;NA;NA;NA;1;6;2;0;50;0;0;0;0;5,48063892334199;3,85014760171006;7,85631957140659;"urus-martan";"Jandi"
"1181";3;3;3;4;4;4;5;2;1;1;4;2;1;1;0;1;NA;NA;NA;1;6;4;0;47;0;0;0;0;5,48063892334199;3,85014760171006;7,85631957140659;"urus-martan";"Jandi"
"1182";3;3;3;1;1;3;3;2;2;1;2;2;2;0;1;1;NA;NA;NA;0;6;2;0;32;0;0;0;0;5,48063892334199;3,85014760171006;7,85631957140659;"urus-martan";"Jandi"
"1183";3;3;3;1;1;1;1;2;3;1;3;1;1;0;0;1;NA;NA;NA;0;4;3;1;30;0;0;0;0;5,48063892334199;3,85014760171006;7,85631957140659;"urus-martan";"Jandi"
"1184";4;1;1;1;1;1;1;1;4;1;2;1;1;0;0;0;NA;NA;NA;0;6;4;1;43;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1185";2;2;2;1;1;3;3;1;3;1;1;4;2;0;0;0;NA;NA;NA;0;6;2;1;22;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1186";2;2;2;4;4;2;2;2;2;1;2;2;3;1;0;0;NA;NA;NA;1;6;4;0;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1187";2;2;2;2;2;1;1;1;2;1;1;3;1;0;0;0;NA;NA;NA;1;6;4;1;46;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1188";2;2;2;2;2;4;4;2;2;1;3;2;2;0;0;0;NA;NA;NA;1;6;4;0;30;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1189";3;4;4;3;3;1;1;2;2;1;2;2;4;1;1;1;NA;NA;NA;0;6;2;0;34;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1190";4;5;4;3;3;3;3;4;2;3;3;2;2;0;0;0;NA;NA;NA;0;6;4;1;51;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1191";1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;0;NA;NA;NA;0;6;3;1;27;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1192";1;1;1;1;1;4;4;1;1;1;1;1;1;1;0;0;NA;NA;NA;1;1;1;1;79;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1193";4;2;2;3;3;3;3;3;3;4;3;4;3;0;0;0;NA;NA;NA;0;1;3;0;53;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1194";2;2;2;2;2;2;2;2;2;1;1;2;2;0;0;0;NA;NA;NA;1;6;3;1;26;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1195";2;2;2;2;2;2;2;1;2;1;3;2;2;0;0;0;NA;NA;NA;0;4;4;1;67;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1196";3;3;3;2;2;4;4;3;4;1;4;4;4;1;0;0;NA;NA;NA;0;6;5;1;30;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1197";2;3;3;3;3;3;3;3;2;1;1;3;3;0;0;0;NA;NA;NA;1;6;NA;0;28;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1198";1;5;4;3;3;1;1;4;1;1;1;1;1;0;1;0;NA;NA;NA;0;6;3;0;57;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1199";4;5;4;1;1;4;4;2;3;2;2;2;4;0;0;0;NA;NA;NA;0;6;4;0;24;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1200";1;1;1;2;2;3;3;2;2;1;1;3;3;0;0;0;NA;NA;NA;0;5;3;1;22;0;0;0;0;4,70048036579242;3,78418963391826;7,86018505747217;"gudermes";"Shuani"
"1201";4;3;3;3;3;4;4;4;3;1;1;1;4;0;0;0;NA;NA;NA;0;3;3;1;40;0;0;0;0;4,70048036579242;3,78418963391826;7,86018505747217;"gudermes";"Shuani"
"1202";1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;NA;NA;NA;0;0;4;1;36;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1203";1;1;1;1;1;1;1;2;1;3;1;1;1;0;1;0;NA;NA;NA;0;0;5;1;53;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1204";2;1;1;2;2;3;3;4;3;1;1;3;3;0;1;0;NA;NA;NA;1;0;5;0;30;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1205";3;2;2;2;2;2;2;2;2;1;1;2;2;0;0;0;NA;NA;NA;1;0;3;1;74;1;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
